id,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2690,838,158,FV,2365,Reg,Lvl,Inside,Somerst,1Fam,SLvl,5,5,1965,2001,Gable,Plywood,Plywood,TA,PConc,403,533,780,TA,Y,SBrkr,1095,973,2272,0,2,0,2,0,TA,6,0,1,566,Y,0,0,6,2006,COD,Normal,99197
2691,2120,56,RL,8448,Reg,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2008,2009,Gable,VinylSd,VinylSd,Gd,PConc,1115,579,1884,Ex,Y,SBrkr,1987,1663,3481,0,3,0,3,0,Ex,9,0,2,1092,Y,120,60,6,2006,WD ,Normal,416381
2692,669,18,RL,7953,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,2009,2008,Hip,VinylSd,VinylSd,TA,CBlock,531,1164,1391,Ex,Y,SBrkr,1487,0,1402,0,2,0,2,0,Gd,5,0,1,377,Y,0,0,10,2008,WD ,Normal,202534
2693,1991,155,RL,10397,IR1,Lvl,Inside,Somerst,1Fam,2Story,7,5,2009,2004,Gable,VinylSd,VinylSd,Gd,PConc,1065,497,733,Ex,Y,SBrkr,989,874,1829,0,2,0,2,0,Gd,6,0,1,708,Y,43,19,10,2007,WD ,Normal,207186
2694,1515,18,RL,7179,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2005,2001,Gable,VinylSd,VinylSd,Gd,PConc,0,1228,1239,Ex,Y,SBrkr,1486,0,1814,0,2,0,2,0,Gd,6,0,1,707,Y,121,44,7,2008,WD ,Normal,202525
2695,1061,55,RL,8283,Reg,Lvl,Inside,NWAmes,1Fam,2Story,5,6,1983,1985,Gable,VinylSd,VinylSd,Gd,CBlock,634,901,1018,Ex,Y,SBrkr,1164,842,1786,0,1,0,2,0,Gd,6,0,1,566,Y,0,58,11,2008,WD ,Normal,211395
2696,440,119,RL,860,Reg,Lvl,Inside,NAmes,Twnhs,2Story,5,5,1974,1996,Gable,Plywood,HdBoard,TA,CBlock,677,576,907,Gd,Y,SBrkr,830,0,1176,0,1,0,1,0,TA,4,0,1,566,Y,0,0,5,2009,WD ,Normal,111902
2697,1229,119,RL,862,IR1,Lvl,Inside,NAmes,1Fam,1Story,3,7,1978,1982,Gable,MetalSd,MetalSd,TA,CBlock,0,219,738,TA,Y,SBrkr,696,0,1159,0,1,0,2,0,TA,4,0,1,566,Y,0,0,7,2008,WD ,Normal,84689
2698,1,18,RL,6420,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,7,1959,2006,Gable,VinylSd,VinylSd,TA,CBlock,1118,12,1346,Ex,Y,SBrkr,1173,0,1102,0,1,0,2,0,TA,6,0,0,378,Y,154,15,7,2010,WD ,Normal,155057
2699,862,78,RL,6859,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,2010,2006,Hip,VinylSd,VinylSd,Gd,PConc,0,1774,1402,Ex,Y,SBrkr,1444,0,1045,0,1,0,2,0,Gd,4,0,0,378,Y,31,21,10,2009,WD ,Normal,256897
2700,2083,17,RL,7011,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2011,2006,Gable,VinylSd,VinylSd,Gd,PConc,244,1737,1945,Ex,Y,SBrkr,1857,0,1777,0,2,0,2,0,Gd,5,0,1,566,Y,31,10,4,2007,WD ,Normal,199316
2701,2746,18,FV,7280,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,5,1984,1998,Gable,Wd Sdng,Plywood,TA,PConc,213,1241,1323,TA,Y,SBrkr,1430,0,1053,0,1,0,3,0,TA,6,0,1,553,Y,33,103,2,2006,WD ,Normal,197525
2702,1297,20,RL,1074,Reg,Lvl,Inside,SWISU,1Fam,1Story,4,6,1985,2008,Hip,MetalSd,HdBoard,TA,CBlock,467,158,1038,Ex,Y,SBrkr,1380,0,1030,0,1,0,2,0,TA,6,0,0,378,Y,127,0,11,2008,WD ,Normal,141800
2703,1549,54,RL,7140,Reg,Lvl,Inside,CollgCr,1Fam,2Story,5,5,2010,2006,Gable,VinylSd,VinylSd,TA,PConc,0,825,1080,Ex,Y,SBrkr,1101,1110,1909,0,2,0,2,0,Gd,5,0,1,565,Y,117,12,7,2008,WD ,Normal,208444
2704,38,70,RL,6610,Reg,Lvl,Inside,Edwards,1Fam,2Story,5,5,1918,1950,Gable,Wd Sdng,Wd Sdng,TA,BrkTil,0,845,618,Gd,Y,SBrkr,953,888,1458,0,2,0,2,0,TA,6,0,1,374,N,0,0,6,2010,WD ,Normal,120650
2705,205,61,RM,12726,Reg,Lvl,Inside,BrkSide,1Fam,2Story,5,5,2011,2003,Gable,VinylSd,VinylSd,Gd,PConc,0,843,798,Ex,Y,SBrkr,1026,1018,1865,0,2,0,2,0,Gd,6,0,1,699,Y,0,9,10,2010,WD ,Normal,199820
2706,1915,17,RL,1171,Reg,Lvl,Inside,CollgCr,1Fam,1Story,3,6,1963,1966,Gable,VinylSd,Plywood,TA,CBlock,0,922,1107,Fa,Y,SBrkr,1493,0,1432,0,2,0,2,0,TA,5,0,1,706,Y,0,61,5,2007,WD ,Normal,161814
2707,173,53,RL,10122,Reg,Lvl,Inside,NAmes,1Fam,2Story,9,5,2009,2008,Gable,VinylSd,VinylSd,Gd,PConc,1730,638,1828,Ex,Y,SBrkr,2019,1064,3379,0,2,0,1,0,Gd,7,0,2,1102,Y,50,58,7,2009,WD ,Normal,409328
2708,2579,18,FV,6532,IR1,Lvl,Inside,Somerst,1Fam,1Story,4,7,1972,1969,Gable,Plywood,Plywood,TA,CBlock,574,501,901,TA,Y,SBrkr,1130,0,1078,0,1,0,1,0,TA,3,0,0,378,Y,0,0,4,2006,WD ,Normal,112763
2709,1310,18,RL,9294,Reg,Lvl,Inside,Sawyer,1Fam,2.5Unf,5,7,1969,2005,Gable,Wd Sdng,HdBoard,TA,CBlock,1047,168,1402,TA,Y,SBrkr,1468,0,1524,0,1,0,4,0,TA,5,0,1,566,Y,0,0,5,2007,WD ,Normal,203108
2710,318,53,RL,7960,Reg,Lvl,Corner,CollgCr,1Fam,2Story,5,5,1978,2002,Gable,HdBoard,VinylSd,TA,CBlock,622,448,936,Ex,Y,SBrkr,1174,1116,1796,0,1,0,2,0,TA,6,0,1,566,Y,0,0,11,2009,WD ,Normal,252321
2711,227,17,FV,6294,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2007,2000,Gable,VinylSd,VinylSd,TA,PConc,0,1354,1015,Ex,Y,SBrkr,1153,0,1469,0,2,0,2,0,TA,5,0,1,563,Y,0,0,3,2010,WD ,Normal,173812
2712,943,17,RL,8696,IR1,Lvl,Inside,NWAmes,1Fam,1Story,6,5,2011,2009,Hip,VinylSd,VinylSd,Gd,PConc,0,160,1752,Ex,Y,SBrkr,1851,0,1723,0,2,0,2,0,Gd,5,0,1,566,Y,117,10,1,2008,WD ,Partial,301962
2713,1174,56,RL,10689,Reg,Lvl,Inside,NAmes,1Fam,2Story,7,5,1962,2007,Gable,MetalSd,VinylSd,TA,BrkTil,0,819,997,Ex,Y,SBrkr,1211,862,2477,0,2,0,2,0,TA,5,0,1,562,Y,0,10,11,2008,WD ,Normal,160941
2714,2188,45,RL,7338,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,6,4,2011,2008,Gable,VinylSd,VinylSd,Gd,PConc,0,901,1232,Ex,Y,SBrkr,1161,654,1843,0,2,0,2,0,Gd,5,0,1,566,Y,37,0,2,2007,WD ,Normal,207265
2715,1288,18,RL,6420,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,6,1952,1950,Gable,VinylSd,VinylSd,TA,PConc,0,891,1278,TA,Y,FuseA,1395,0,1379,0,1,0,2,0,Gd,5,0,0,378,Y,0,54,1,2008,WD ,Normal,139576
2716,2056,19,RL,6731,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,7,1966,2001,Gable,MetalSd,MetalSd,TA,CBlock,651,257,1065,TA,Y,SBrkr,1182,0,1085,0,1,0,2,0,TA,4,0,0,377,Y,74,0,6,2006,WD ,Normal,123637
2717,823,18,RL,2129,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,6,1957,1967,Gable,MetalSd,MetalSd,TA,BrkTil,0,528,925,TA,Y,SBrkr,1083,0,1110,0,1,0,2,0,TA,4,0,0,375,Y,0,0,7,2009,WD ,Normal,111862
2718,2015,80,RL,7425,Reg,Lvl,Inside,Gilbert,1Fam,SFoyer,5,5,1967,1967,Gable,HdBoard,Plywood,TA,CBlock,1039,75,952,Gd,Y,SBrkr,1147,0,1175,0,2,0,3,0,TA,5,0,1,559,Y,33,10,5,2007,WD ,Normal,142014
2719,2106,18,RL,6908,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,5,1979,1974,Gable,HdBoard,Wd Sdng,TA,CBlock,1055,181,1001,Gd,Y,SBrkr,1148,0,1099,0,1,0,2,0,TA,5,0,0,463,Y,30,0,6,2007,WD ,Normal,158747
2720,409,18,RL,6712,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,2009,Gable,VinylSd,VinylSd,Gd,PConc,639,955,1652,Ex,Y,SBrkr,1958,0,1755,0,2,0,2,0,Gd,6,0,2,1104,Y,136,60,11,2009,WD ,Normal,410139
2721,2454,45,RL,8966,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,4,6,1962,1950,Gable,Wd Sdng,Wd Sdng,TA,BrkTil,0,985,1150,TA,Y,FuseA,1220,1669,3487,0,1,0,4,0,TA,7,0,0,376,Y,0,92,3,2006,WD ,Normal,208459
2722,2070,67,RL,4445,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,5,1929,1950,Gable,CemntBd,Wd Sdng,TA,BrkTil,489,161,960,Ex,Y,SBrkr,1171,1133,1157,0,1,0,2,0,TA,4,0,0,0,Y,36,10,10,2006,WD ,Normal,94126
2723,23,18,RL,12835,IR1,Lvl,CulDSac,NWAmes,1Fam,1Story,5,5,1981,1985,Gable,Plywood,Plywood,TA,CBlock,470,0,1656,Gd,Y,SBrkr,1934,0,1839,0,1,0,2,0,TA,4,1,1,564,Y,30,0,6,2009,WD ,Normal,196771
2724,1978,18,RL,6821,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,5,1965,1974,Gable,MetalSd,MetalSd,TA,CBlock,1126,276,1789,Ex,Y,SBrkr,2002,0,1821,0,1,0,1,0,TA,5,0,1,566,Y,0,56,0,2007,WD ,Normal,214181
2725,159,18,RL,1539,IR1,Lvl,Inside,Veenker,1Fam,1Story,4,6,1981,1950,Gable,Plywood,Plywood,TA,CBlock,621,596,704,TA,Y,SBrkr,1749,0,948,0,1,0,0,0,Gd,4,0,1,708,Y,0,0,1,2010,WD ,Normal,123512
2726,803,119,RL,905,IR1,Lvl,Inside,StoneBr,TwnhsE,1Story,5,5,1997,2006,Gable,Plywood,CmentBd,TA,CBlock,0,638,1116,TA,Y,SBrkr,1469,0,1008,0,2,0,1,0,TA,4,0,1,541,Y,0,0,6,2008,WD ,Normal,112449
2727,57,18,RL,1865,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2003,2004,Hip,VinylSd,VinylSd,Gd,PConc,0,643,890,Ex,Y,SBrkr,1163,935,1208,0,2,0,2,0,TA,6,0,1,557,Y,45,0,7,2010,WD ,Normal,212496
2728,1336,18,RL,6023,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,6,1980,1975,Gable,MetalSd,MetalSd,TA,CBlock,632,33,1028,Gd,Y,SBrkr,1096,0,1040,0,1,0,2,0,TA,5,0,0,378,Y,239,0,1,2007,WD ,Normal,143929
2729,798,17,RL,6294,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,6,1957,1974,Gable,HdBoard,HdBoard,TA,CBlock,1134,824,1162,Gd,Y,SBrkr,1499,0,1373,0,1,0,1,0,TA,5,0,1,562,Y,0,0,6,2007,WD ,Normal,168985
2730,1854,18,RL,1053,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,6,1957,1973,Gable,MetalSd,VinylSd,TA,CBlock,790,244,984,Ex,Y,SBrkr,1045,0,1010,0,1,0,2,0,TA,4,0,0,378,Y,0,0,7,2007,WD ,Normal,122687
2731,1565,17,RL,7262,IR1,Lvl,Inside,CollgCr,1Fam,1Story,5,5,2006,2008,Gable,VinylSd,VinylSd,TA,PConc,330,1095,1691,Ex,Y,SBrkr,1864,0,1774,0,2,0,2,0,Gd,6,0,1,566,Y,31,17,6,2007,WD ,Normal,162428
2732,416,17,RL,6445,IR1,Lvl,Inside,Gilbert,1Fam,1Story,5,5,2009,2009,Hip,VinylSd,VinylSd,TA,PConc,1735,422,1726,Ex,Y,SBrkr,1967,0,2559,0,2,0,2,0,TA,6,1,1,1105,Y,0,0,6,2009,WD ,Normal,291170
2733,2561,22,RL,17820,IR1,Lvl,Inside,NridgHt,1Fam,1Story,5,7,2008,2009,Gable,VinylSd,VinylSd,Gd,PConc,0,279,1388,Ex,Y,SBrkr,2000,0,3376,0,1,0,0,0,Ex,3,0,0,707,Y,35,41,11,2006,WD ,Normal,273269
2734,1242,45,RL,11279,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,5,1917,1950,Gable,HdBoard,HdBoard,TA,CBlock,0,868,1175,Gd,Y,SBrkr,960,646,1488,0,1,0,2,0,TA,4,0,1,566,Y,137,104,11,2008,WD ,Normal,125310
2735,1396,17,RL,8248,Reg,Lvl,Inside,Timber,1Fam,1Story,6,5,2001,2009,Gable,VinylSd,VinylSd,Gd,PConc,1134,812,1431,Ex,Y,SBrkr,2016,0,1783,0,2,0,1,0,Gd,6,0,2,1105,Y,0,159,6,2007,WD ,Normal,284003
2736,73,18,RL,7699,IR1,Lvl,Inside,NAmes,1Fam,1Story,4,5,1957,1964,Gable,VinylSd,VinylSd,TA,CBlock,969,236,1308,TA,Y,SBrkr,1476,0,1067,0,2,0,1,0,Gd,3,1,1,1106,Y,32,12,10,2010,WD ,Normal,184021
2737,2630,55,RL,9455,IR1,Lvl,Inside,CollgCr,1Fam,2Story,2,5,1965,2001,Gable,HdBoard,VinylSd,Gd,PConc,0,926,941,Ex,Y,SBrkr,796,886,1775,0,2,0,2,0,TA,6,0,1,566,Y,115,9,0,2006,WD ,Normal,208196
2738,135,18,RL,6551,Reg,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2009,2008,Gable,VinylSd,VinylSd,Gd,PConc,0,1825,1682,Ex,Y,SBrkr,1891,0,1699,0,2,0,2,0,Gd,6,0,2,1107,Y,117,16,7,2009,WD ,Normal,282131
2739,1315,70,RM,1898,Reg,Lvl,Inside,BrkSide,1Fam,2Story,5,5,1922,1950,Gable,Stucco,Wd Sdng,TA,BrkTil,0,747,1030,Ex,Y,SBrkr,1052,796,1859,0,1,0,2,0,TA,6,0,1,566,Y,0,52,6,2008,WD ,Normal,115021
2740,1548,17,RL,9271,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,6,1977,1986,Gable,HdBoard,HdBoard,TA,CBlock,894,0,1313,Gd,Y,SBrkr,1460,0,1427,0,1,0,1,0,TA,4,0,1,707,Y,0,0,7,2008,WD ,Normal,166413
2741,2688,19,FV,6990,Reg,Lvl,Inside,Somerst,1Fam,2Story,5,5,2007,2009,Gable,VinylSd,VinylSd,Gd,PConc,1113,282,848,Ex,Y,SBrkr,1490,0,1770,0,2,0,2,0,Gd,6,0,1,566,Y,0,54,7,2006,New,Partial,180965
2742,2183,17,RL,8894,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,1638,1227,1820,Ex,Y,SBrkr,1981,0,1734,0,2,0,2,0,Ex,6,0,2,1107,Y,0,13,10,2007,WD ,Normal,287392
2743,814,54,RL,11270,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2005,2003,Gable,VinylSd,VinylSd,Gd,PConc,0,235,849,Ex,Y,SBrkr,1005,1106,1830,0,2,0,2,0,Gd,6,0,0,375,Y,122,17,5,2009,WD ,Normal,191126
2744,1979,17,RL,9268,Reg,Lvl,Inside,NWAmes,1Fam,1Story,8,5,2011,2009,Hip,MetalSd,MetalSd,Ex,CBlock,0,251,1789,Ex,Y,SBrkr,1988,0,1720,0,2,0,2,0,Ex,6,0,2,1049,Y,34,12,11,2007,WD ,Normal,420045
2745,2575,18,RL,8086,Reg,Lvl,Corner,Somerst,1Fam,1Story,7,5,1975,1987,Gable,Plywood,Plywood,Gd,PConc,0,1040,1012,Ex,Y,SBrkr,1201,0,1835,0,2,0,2,0,Gd,6,0,1,566,Y,0,60,12,2006,WD ,Normal,284976
2746,2084,17,RL,7586,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,2011,2009,Hip,VinylSd,VinylSd,Gd,PConc,1771,448,1598,Ex,Y,SBrkr,1895,0,1638,0,2,0,2,0,Gd,5,0,0,566,Y,31,10,11,2007,New,Partial,298874
2747,1937,56,RL,11158,IR1,Lvl,Inside,NWAmes,1Fam,2Story,6,5,2008,2005,Gable,MetalSd,MetalSd,Gd,PConc,1039,56,1350,Ex,Y,SBrkr,1189,1637,2645,0,2,0,3,0,Gd,10,0,1,706,Y,63,10,6,2007,WD ,Normal,259837
2748,0,18,RL,6247,Reg,Lvl,Inside,NAmes,1Fam,1Story,3,6,1959,1973,Gable,MetalSd,Wd Sdng,TA,CBlock,0,291,408,TA,Y,SBrkr,1194,0,1154,0,1,0,1,0,TA,4,0,0,378,Y,0,51,2,2010,WD ,Normal,94531
2749,1947,55,RL,7195,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,Gd,PConc,0,840,929,Ex,Y,SBrkr,950,884,1782,0,2,0,2,0,Gd,6,0,1,566,Y,35,11,1,2007,WD ,Normal,192957
2750,1550,53,RL,6494,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,6,2007,2003,Gable,VinylSd,VinylSd,TA,PConc,620,61,1002,Ex,Y,SBrkr,1143,877,1783,0,2,0,2,0,Gd,6,0,1,566,Y,31,11,6,2007,WD ,Normal,179436
2751,169,55,RL,10276,Reg,Lvl,Inside,CollgCr,1Fam,2Story,6,7,1999,2000,Gable,VinylSd,Wd Sdng,TA,CBlock,642,606,1037,Gd,Y,SBrkr,1195,1523,1764,0,2,0,3,0,Gd,4,0,1,565,Y,73,0,1,2010,WD ,Normal,135418
2752,854,55,RL,17549,Reg,Lvl,Inside,NAmes,1Fam,2Story,5,6,1958,2003,Gable,Wd Sdng,Wd Sdng,TA,CBlock,1033,557,1316,TA,Y,SBrkr,1530,1084,2568,0,1,0,2,0,TA,6,0,1,706,Y,0,10,5,2009,WD ,Normal,242521
2753,1931,19,RL,6535,Reg,Lvl,Inside,CollgCr,1Fam,1Story,5,7,2003,2006,Gable,VinylSd,Plywood,TA,PConc,1080,62,1119,Ex,Y,SBrkr,1515,0,1473,0,2,0,2,0,TA,5,0,1,707,Y,255,13,5,2007,WD ,Normal,282671
2754,2499,46,RL,15561,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,4,1908,2005,Gable,Wd Sdng,MetalSd,Gd,CBlock,0,832,1639,TA,Y,SBrkr,1936,1115,1860,0,2,0,4,1,TA,6,0,1,566,N,0,0,8,2006,WD ,Normal,149511
2755,2631,162,RM,2161,Reg,Lvl,Inside,Somerst,Twnhs,SLvl,5,5,2008,1994,Gable,CemntBd,CmentBd,Gd,CBlock,555,640,631,Ex,Y,SBrkr,1016,873,1077,0,2,0,1,0,Gd,4,0,1,566,Y,0,103,1,2006,WD ,Normal,117038
2756,2582,53,RM,1090,Reg,Lvl,Inside,Sawyer,1Fam,1.5Fin,4,7,1920,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,1038,182,816,Ex,Y,SBrkr,1177,710,1256,0,1,0,3,0,Gd,6,1,0,373,Y,278,0,2,2006,WD ,Normal,125323
2757,624,79,RL,6689,Reg,Lvl,Inside,NAmes,1Fam,1Story,3,4,1964,1959,Gable,MetalSd,MetalSd,TA,CBlock,0,974,829,TA,Y,SBrkr,1197,0,1547,0,2,0,2,0,TA,5,0,0,0,N,0,55,11,2009,WD ,Normal,90691
2758,773,77,RL,9730,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,5,6,1959,1973,Gable,Wd Sdng,HdBoard,TA,CBlock,618,458,1197,TA,Y,SBrkr,1477,0,1481,0,1,0,2,0,TA,5,0,0,1106,Y,0,0,9,2007,WD ,Normal,172985
2759,1298,17,RL,11008,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2011,2006,Gable,VinylSd,VinylSd,Gd,PConc,470,1401,1274,Ex,Y,SBrkr,1504,0,1456,0,2,0,2,0,Gd,5,0,2,1107,Y,53,11,11,2008,New,Partial,298921
2760,2549,19,RL,6228,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1957,1971,Hip,Wd Sdng,Wd Sdng,TA,CBlock,1075,351,1046,TA,Y,SBrkr,1485,0,1494,0,1,0,2,0,TA,5,0,0,378,Y,0,0,3,2006,WD ,Normal,116372
2761,1617,173,RM,6195,Reg,Lvl,Corner,MeadowV,2fmCon,SFoyer,5,9,1973,2005,Gable,Wd Sdng,CmentBd,TA,PConc,1031,0,955,TA,Y,SBrkr,1156,0,1182,0,2,0,2,0,TA,3,0,1,565,Y,0,12,6,2007,New,Partial,143420
2762,1488,18,RL,7995,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1918,2004,Gable,VinylSd,VinylSd,Gd,PConc,0,109,1283,Ex,Y,SBrkr,1433,0,1430,0,1,0,2,0,Gd,5,0,0,375,Y,129,10,5,2007,WD ,Normal,192473
2763,2528,18,RL,9047,Reg,Lvl,Inside,NAmes,1Fam,1Story,3,5,1958,1966,Gable,Plywood,Wd Sdng,TA,CBlock,0,1011,848,TA,Y,SBrkr,1152,0,1138,0,1,0,2,0,TA,5,0,1,565,Y,0,0,11,2006,WD ,Normal,162621
2764,1272,55,RL,8498,IR1,Lvl,Inside,CollgCr,1Fam,2Story,5,5,2004,2004,Gable,VinylSd,VinylSd,Gd,PConc,1019,170,1021,Ex,Y,SBrkr,1159,925,1817,0,2,0,2,0,Gd,6,0,1,564,Y,0,11,5,2008,WD ,Normal,189220
2765,2698,46,RL,1339,IR1,Lvl,Inside,Edwards,1Fam,1.5Fin,3,5,1920,1950,Gable,MetalSd,MetalSd,TA,CBlock,587,288,956,TA,Y,SBrkr,1016,730,1239,0,1,0,1,0,TA,4,0,0,378,Y,0,0,9,2006,WD ,Normal,99031
2766,1047,17,RL,8668,Reg,Lvl,Inside,Somerst,1Fam,1Story,5,4,1976,1972,Gable,Plywood,Plywood,TA,CBlock,571,101,1428,Gd,Y,SBrkr,1987,0,1773,0,2,0,2,0,TA,6,0,1,567,Y,0,23,1,2008,WD ,Normal,233464
2767,738,55,RL,10355,IR1,Lvl,Inside,Gilbert,1Fam,2Story,8,5,2010,2009,Gable,VinylSd,VinylSd,Ex,PConc,1103,587,1901,Ex,Y,SBrkr,2016,1677,3410,0,2,0,3,0,Ex,7,0,2,1105,Y,118,11,11,2009,New,Partial,414642
2768,2552,18,RL,7113,Reg,Lvl,Inside,Sawyer,1Fam,1Story,7,5,2008,2007,Gable,VinylSd,VinylSd,Gd,PConc,0,1181,1052,Ex,Y,SBrkr,1500,0,1110,0,2,0,2,0,Gd,6,0,1,566,Y,47,23,4,2006,WD ,Normal,187624
2769,2158,18,RL,6327,Reg,Lvl,Inside,NAmes,1Fam,1Story,3,7,1979,1973,Gable,ImStucc,VinylSd,TA,CBlock,692,415,1169,TA,Y,SBrkr,1154,0,1070,0,1,0,2,0,TA,5,0,0,378,Y,0,0,9,2007,WD ,Normal,92127
2770,342,19,RL,6637,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1957,1973,Gable,HdBoard,HdBoard,TA,CBlock,0,1276,1147,Gd,Y,SBrkr,1547,0,1424,0,2,0,1,0,Gd,5,0,1,566,Y,0,10,5,2009,WD ,Normal,137582
2771,2236,18,RL,6383,IR1,Lvl,Inside,Sawyer,1Fam,1Story,4,6,1975,1986,Hip,MetalSd,MetalSd,TA,CBlock,1104,30,1069,TA,Y,SBrkr,1033,0,1035,0,1,0,1,0,TA,4,0,0,565,Y,0,0,5,2007,WD ,Normal,144326
2772,1536,15,RL,6701,IR1,Lvl,Inside,CollgCr,1Fam,1Story,4,7,1983,1986,Gable,Plywood,Plywood,TA,CBlock,0,861,943,TA,Y,SBrkr,1158,0,1366,0,2,0,3,0,TA,6,0,1,706,Y,43,10,2,2007,WD ,Normal,140879
2773,1739,56,RL,7180,IR1,Lvl,Inside,NoRidge,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,1106,344,1743,Ex,Y,SBrkr,2017,1615,3607,0,2,0,3,0,Gd,9,0,2,1106,Y,131,17,7,2007,New,Partial,392293
2774,2617,151,FV,1296,Reg,Lvl,Inside,Somerst,Twnhs,2Story,5,5,1976,2004,Hip,Plywood,Wd Sdng,TA,CBlock,498,251,623,TA,Y,SBrkr,901,734,1237,0,2,0,2,0,TA,4,0,1,564,Y,0,0,6,2006,WD ,Normal,141796
2775,641,119,RL,813,Reg,Lvl,Inside,NAmes,TwnhsE,1Story,5,5,1949,1961,Gable,Wd Sdng,Wd Sdng,TA,CBlock,1055,1353,1245,TA,Y,SBrkr,1181,0,1071,0,1,0,1,0,Gd,3,0,1,563,Y,0,0,7,2008,WD ,Normal,123350
2776,2422,18,RL,6579,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2003,2007,Gable,VinylSd,VinylSd,Gd,PConc,0,1407,1281,Ex,Y,SBrkr,1488,0,1441,0,1,0,1,0,Gd,6,0,1,565,Y,34,13,5,2007,WD ,Normal,197360
2777,377,18,RL,8505,IR1,Lvl,Inside,NWAmes,1Fam,1Story,5,5,1986,1968,Hip,MetalSd,MetalSd,TA,CBlock,1128,89,1269,Ex,Y,SBrkr,1966,0,1840,0,2,0,2,0,TA,5,1,1,566,Y,122,10,7,2009,WD ,Normal,284082
2778,2724,45,RL,2657,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,5,1932,1950,Gable,Wd Sdng,MetalSd,TA,CBlock,621,262,970,TA,Y,SBrkr,1168,746,1849,0,1,0,1,0,TA,4,0,0,377,Y,0,0,7,2006,WD ,Normal,139239
2779,1385,18,RL,8097,Reg,Lvl,Corner,SawyerW,1Fam,1Story,5,6,1978,2005,Gable,VinylSd,VinylSd,TA,CBlock,1544,92,1374,Ex,Y,SBrkr,1173,0,1094,0,1,0,2,0,TA,5,0,0,564,Y,209,81,7,2008,WD ,Normal,194934
2780,223,17,RL,8720,Reg,Lvl,Inside,NWAmes,1Fam,1Story,5,6,1982,2005,Gable,Plywood,Wd Sdng,TA,CBlock,0,812,1041,Gd,Y,SBrkr,1538,0,1395,0,2,0,2,0,TA,6,0,1,0,Y,0,112,3,2009,WD ,Normal,190027
2781,2762,17,RL,9119,IR1,Lvl,Inside,NAmes,1Fam,2Story,7,6,1979,1962,Gable,MetalSd,VinylSd,TA,CBlock,1098,306,1228,TA,Y,SBrkr,1168,0,1118,0,2,0,2,0,TA,6,0,1,565,Y,0,52,7,2006,WD ,Normal,107462
